id,issue_id,assignment_id,escalation_type,escalated_to_role,escalated_by_user_id,reason,total_missed_calls,time_elapsed_without_response,notification_sent,notification_sent_at,resolved,resolved_at,created_at,updated_at
1776,1172,1097,NO_RESPONSE,manager,,"Deadline in 30.8h, status still ASSIGNED",,,true,2023-07-16 08:19:03.000000+00,true,2023-07-16 13:19:03.000000+00,2023-07-16 08:19:03.000000+00,2023-07-16 08:19:03.000000+00
1777,9217,8774,NO_RESPONSE,supervisor,,"Deadline in 17.5h, status still RESOLVED_PENDING_REVIEW",,,true,2025-04-19 23:32:12.000000+00,false,,2025-04-19 23:32:12.000000+00,2025-04-19 23:32:12.000000+00
1778,9378,8925,NO_RESPONSE,supervisor,,"Deadline in 22.8h, status still RESOLVED_PENDING_REVIEW",,,true,2024-01-20 12:59:48.000000+00,true,2024-01-20 16:59:48.000000+00,2024-01-20 12:59:48.000000+00,2024-01-20 12:59:48.000000+00
1779,9970,9494,NO_RESPONSE,supervisor,,"Deadline in 27.5h, status still RESOLVED_PENDING_REVIEW",,,true,2022-08-26 10:19:54.000000+00,false,,2022-08-26 10:19:54.000000+00,2022-08-26 10:19:54.000000+00
1780,5413,5144,NO_RESPONSE,manager,,"Deadline in 17.0h, status still ASSIGNED",,,true,2022-07-08 23:46:18.000000+00,true,2022-07-09 08:46:18.000000+00,2022-07-08 23:46:18.000000+00,2022-07-08 23:46:18.000000+00
1781,3126,2966,NO_RESPONSE,supervisor,,"Deadline in 27.1h, status still RESOLVED_PENDING_REVIEW",,,true,2024-03-01 05:44:39.000000+00,false,,2024-03-01 05:44:39.000000+00,2024-03-01 05:44:39.000000+00
1782,3138,2978,NO_RESPONSE,supervisor,,"Deadline in 5.9h, status still ASSIGNED",,,true,2022-10-09 06:19:41.000000+00,false,,2022-10-09 06:19:41.000000+00,2022-10-09 06:19:41.000000+00
1783,9933,9463,NO_RESPONSE,supervisor,,"Deadline in 12.4h, status still ASSIGNED",,,true,2025-12-13 14:00:22.000000+00,false,,2025-12-13 14:00:22.000000+00,2025-12-13 14:00:22.000000+00
1784,4452,4214,NO_RESPONSE,manager,,"Deadline in 23.7h, status still RESOLVED_PENDING_REVIEW",,,true,2025-08-24 09:32:07.000000+00,false,,2025-08-24 09:32:07.000000+00,2025-08-24 09:32:07.000000+00
1785,416,387,NO_RESPONSE,supervisor,,"Deadline in 27.1h, status still RESOLVED_PENDING_REVIEW",,,true,2025-04-24 13:50:34.000000+00,true,2025-04-24 23:50:34.000000+00,2025-04-24 13:50:34.000000+00,2025-04-24 13:50:34.000000+00
1786,8832,8407,NO_RESPONSE,manager,,"Deadline in 6.6h, status still RESOLVED_PENDING_REVIEW",,,true,2022-03-16 16:11:04.000000+00,true,2022-03-17 02:11:04.000000+00,2022-03-16 16:11:04.000000+00,2022-03-16 16:11:04.000000+00
1787,528,494,NO_RESPONSE,supervisor,,"Deadline in 15.6h, status still RESOLVED_PENDING_REVIEW",,,true,2022-10-05 23:06:44.000000+00,false,,2022-10-05 23:06:44.000000+00,2022-10-05 23:06:44.000000+00
1788,6047,5738,NO_RESPONSE,supervisor,,"Deadline in 11.0h, status still ASSIGNED",,,true,2022-09-20 20:07:45.000000+00,true,2022-09-21 05:07:45.000000+00,2022-09-20 20:07:45.000000+00,2022-09-20 20:07:45.000000+00
1789,7794,7417,NO_RESPONSE,supervisor,,"Deadline in 29.0h, status still RESOLVED_PENDING_REVIEW",,,true,2025-07-04 01:29:17.000000+00,false,,2025-07-04 01:29:17.000000+00,2025-07-04 01:29:17.000000+00
1790,1926,1817,NO_RESPONSE,manager,,"Deadline in 29.1h, status still ASSIGNED",,,true,2023-12-26 10:54:14.000000+00,false,,2023-12-26 10:54:14.000000+00,2023-12-26 10:54:14.000000+00
1791,853,802,NO_RESPONSE,supervisor,,"Deadline in 15.0h, status still RESOLVED_PENDING_REVIEW",,,true,2023-11-02 18:15:35.000000+00,false,,2023-11-02 18:15:35.000000+00,2023-11-02 18:15:35.000000+00
1792,3810,3608,NO_RESPONSE,supervisor,,"Deadline in 27.4h, status still RESOLVED_PENDING_REVIEW",,,true,2025-08-20 18:03:18.000000+00,false,,2025-08-20 18:03:18.000000+00,2025-08-20 18:03:18.000000+00
1793,3755,3557,NO_RESPONSE,supervisor,,"Deadline in 28.5h, status still ASSIGNED",,,true,2023-04-13 05:56:41.000000+00,true,2023-04-13 12:56:41.000000+00,2023-04-13 05:56:41.000000+00,2023-04-13 05:56:41.000000+00
1794,3722,3524,NO_RESPONSE,supervisor,,"Deadline in 29.4h, status still RESOLVED_PENDING_REVIEW",,,true,2023-08-28 10:49:56.000000+00,false,,2023-08-28 10:49:56.000000+00,2023-08-28 10:49:56.000000+00
1795,641,608,NO_RESPONSE,supervisor,,"Deadline in 6.7h, status still ASSIGNED",,,true,2022-11-21 17:42:44.000000+00,false,,2022-11-21 17:42:44.000000+00,2022-11-21 17:42:44.000000+00
1796,8882,8455,NO_RESPONSE,supervisor,,"Deadline in 22.3h, status still ASSIGNED",,,true,2023-08-15 15:56:36.000000+00,false,,2023-08-15 15:56:36.000000+00,2023-08-15 15:56:36.000000+00
1797,3312,3145,NO_RESPONSE,supervisor,,"Deadline in 10.7h, status still ASSIGNED",,,true,2025-12-28 12:50:17.000000+00,true,2025-12-28 19:50:17.000000+00,2025-12-28 12:50:17.000000+00,2025-12-28 12:50:17.000000+00
1798,2214,2090,NO_RESPONSE,supervisor,,"Deadline in 30.5h, status still ASSIGNED",,,true,2024-08-04 04:20:15.000000+00,false,,2024-08-04 04:20:15.000000+00,2024-08-04 04:20:15.000000+00
1799,6081,5775,NO_RESPONSE,supervisor,,"Deadline in 15.2h, status still RESOLVED_PENDING_REVIEW",,,true,2025-09-21 22:49:25.000000+00,false,,2025-09-21 22:49:25.000000+00,2025-09-21 22:49:25.000000+00
1800,2457,2319,NO_RESPONSE,supervisor,,"Deadline in 16.9h, status still RESOLVED_PENDING_REVIEW",,,true,2026-01-23 22:36:58.000000+00,false,,2026-01-23 22:36:58.000000+00,2026-01-23 22:36:58.000000+00
1801,9453,8998,NO_RESPONSE,supervisor,,"Deadline in 31.5h, status still ASSIGNED",,,true,2023-02-21 20:49:36.000000+00,false,,2023-02-21 20:49:36.000000+00,2023-02-21 20:49:36.000000+00
1802,9266,8821,NO_RESPONSE,supervisor,,"Deadline in 30.6h, status still RESOLVED_PENDING_REVIEW",,,true,2022-02-03 02:53:01.000000+00,false,,2022-02-03 02:53:01.000000+00,2022-02-03 02:53:01.000000+00
1803,3333,3169,NO_RESPONSE,manager,,"Deadline in 12.3h, status still ASSIGNED",,,true,2022-01-31 00:34:05.000000+00,false,,2022-01-31 00:34:05.000000+00,2022-01-31 00:34:05.000000+00
1804,1786,1683,NO_RESPONSE,manager,,"Deadline in 5.4h, status still ASSIGNED",,,true,2023-09-09 03:06:34.000000+00,false,,2023-09-09 03:06:34.000000+00,2023-09-09 03:06:34.000000+00
1805,541,507,NO_RESPONSE,supervisor,,"Deadline in 26.2h, status still RESOLVED_PENDING_REVIEW",,,true,2022-12-23 11:54:27.000000+00,false,,2022-12-23 11:54:27.000000+00,2022-12-23 11:54:27.000000+00
1806,9611,9146,NO_RESPONSE,manager,,"Deadline in 6.8h, status still ASSIGNED",,,true,2022-05-01 03:50:02.000000+00,false,,2022-05-01 03:50:02.000000+00,2022-05-01 03:50:02.000000+00
1807,8186,7789,NO_RESPONSE,supervisor,,"Deadline in 26.9h, status still RESOLVED_PENDING_REVIEW",,,true,2024-05-28 23:06:40.000000+00,false,,2024-05-28 23:06:40.000000+00,2024-05-28 23:06:40.000000+00
1808,644,611,NO_RESPONSE,supervisor,,"Deadline in 15.5h, status still RESOLVED_PENDING_REVIEW",,,true,2023-08-26 18:09:21.000000+00,false,,2023-08-26 18:09:21.000000+00,2023-08-26 18:09:21.000000+00
1809,2297,2167,NO_RESPONSE,supervisor,,"Deadline in 30.7h, status still RESOLVED_PENDING_REVIEW",,,true,2024-01-11 22:31:04.000000+00,false,,2024-01-11 22:31:04.000000+00,2024-01-11 22:31:04.000000+00
1810,5813,5518,NO_RESPONSE,supervisor,,"Deadline in 9.8h, status still RESOLVED_PENDING_REVIEW",,,true,2023-04-07 02:49:12.000000+00,false,,2023-04-07 02:49:12.000000+00,2023-04-07 02:49:12.000000+00
1811,7156,6806,NO_RESPONSE,supervisor,,"Deadline in 21.8h, status still RESOLVED_PENDING_REVIEW",,,true,2023-05-03 16:04:46.000000+00,false,,2023-05-03 16:04:46.000000+00,2023-05-03 16:04:46.000000+00
1812,6073,5767,NO_RESPONSE,manager,,"Deadline in 17.7h, status still ASSIGNED",,,true,2022-04-18 07:19:07.000000+00,false,,2022-04-18 07:19:07.000000+00,2022-04-18 07:19:07.000000+00
1813,706,667,NO_RESPONSE,supervisor,,"Deadline in 18.5h, status still RESOLVED_PENDING_REVIEW",,,true,2026-01-19 18:12:20.000000+00,false,,2026-01-19 18:12:20.000000+00,2026-01-19 18:12:20.000000+00
1814,895,842,NO_RESPONSE,supervisor,,"Deadline in 13.9h, status still ASSIGNED",,,true,2023-01-12 00:47:40.000000+00,false,,2023-01-12 00:47:40.000000+00,2023-01-12 00:47:40.000000+00
1815,6155,5850,NO_RESPONSE,supervisor,,"Deadline in 4.2h, status still RESOLVED_PENDING_REVIEW",,,true,2025-02-12 14:12:15.000000+00,false,,2025-02-12 14:12:15.000000+00,2025-02-12 14:12:15.000000+00
1816,3988,3779,NO_RESPONSE,supervisor,,"Deadline in 27.3h, status still ASSIGNED",,,true,2024-06-29 13:22:35.000000+00,false,,2024-06-29 13:22:35.000000+00,2024-06-29 13:22:35.000000+00
1817,184,171,NO_RESPONSE,manager,,"Deadline in 6.9h, status still RESOLVED_PENDING_REVIEW",,,true,2023-09-03 02:17:17.000000+00,false,,2023-09-03 02:17:17.000000+00,2023-09-03 02:17:17.000000+00
1818,1278,1201,NO_RESPONSE,supervisor,,"Deadline in 15.2h, status still ASSIGNED",,,true,2025-04-05 20:49:40.000000+00,false,,2025-04-05 20:49:40.000000+00,2025-04-05 20:49:40.000000+00
1819,3327,3163,NO_RESPONSE,manager,,"Deadline in 17.2h, status still RESOLVED_PENDING_REVIEW",,,true,2024-08-08 00:31:39.000000+00,false,,2024-08-08 00:31:39.000000+00,2024-08-08 00:31:39.000000+00
1820,1909,1800,NO_RESPONSE,supervisor,,"Deadline in 24.4h, status still RESOLVED_PENDING_REVIEW",,,true,2023-02-21 12:14:44.000000+00,false,,2023-02-21 12:14:44.000000+00,2023-02-21 12:14:44.000000+00
1821,5618,5332,NO_RESPONSE,supervisor,,"Deadline in 31.9h, status still ASSIGNED",,,true,2024-04-29 00:36:19.000000+00,true,2024-04-29 04:36:19.000000+00,2024-04-29 00:36:19.000000+00,2024-04-29 00:36:19.000000+00
1822,1939,1831,NO_RESPONSE,supervisor,,"Deadline in 8.1h, status still ASSIGNED",,,true,2024-03-11 07:20:08.000000+00,false,,2024-03-11 07:20:08.000000+00,2024-03-11 07:20:08.000000+00
1823,7266,6913,NO_RESPONSE,manager,,"Deadline in 32.6h, status still ASSIGNED",,,true,2022-03-07 05:11:31.000000+00,false,,2022-03-07 05:11:31.000000+00,2022-03-07 05:11:31.000000+00
1824,4427,4193,NO_RESPONSE,supervisor,,"Deadline in 35.5h, status still RESOLVED_PENDING_REVIEW",,,true,2023-01-07 23:09:23.000000+00,true,2023-01-08 05:09:23.000000+00,2023-01-07 23:09:23.000000+00,2023-01-07 23:09:23.000000+00
1825,7803,7426,NO_RESPONSE,supervisor,,"Deadline in 13.5h, status still RESOLVED_PENDING_REVIEW",,,true,2024-03-08 03:13:26.000000+00,true,2024-03-08 06:13:26.000000+00,2024-03-08 03:13:26.000000+00,2024-03-08 03:13:26.000000+00
1826,1100,1033,NO_RESPONSE,supervisor,,"Deadline in 33.2h, status still RESOLVED_PENDING_REVIEW",,,true,2024-10-24 02:09:11.000000+00,false,,2024-10-24 02:09:11.000000+00,2024-10-24 02:09:11.000000+00
1827,5825,5527,NO_RESPONSE,supervisor,,"Deadline in 28.7h, status still ASSIGNED",,,true,2023-04-01 08:47:20.000000+00,false,,2023-04-01 08:47:20.000000+00,2023-04-01 08:47:20.000000+00
1828,6354,6039,NO_RESPONSE,supervisor,,"Deadline in 4.7h, status still ASSIGNED",,,true,2022-01-19 14:08:52.000000+00,false,,2022-01-19 14:08:52.000000+00,2022-01-19 14:08:52.000000+00
1829,2303,2175,NO_RESPONSE,supervisor,,"Deadline in 14.0h, status still RESOLVED_PENDING_REVIEW",,,true,2024-07-24 01:03:56.000000+00,false,,2024-07-24 01:03:56.000000+00,2024-07-24 01:03:56.000000+00
1830,6890,6548,NO_RESPONSE,manager,,"Deadline in 25.2h, status still ASSIGNED",,,true,2025-03-11 15:08:08.000000+00,false,,2025-03-11 15:08:08.000000+00,2025-03-11 15:08:08.000000+00
1831,3819,3615,NO_RESPONSE,supervisor,,"Deadline in 11.1h, status still RESOLVED_PENDING_REVIEW",,,true,2024-08-25 03:41:17.000000+00,true,2024-08-25 10:41:17.000000+00,2024-08-25 03:41:17.000000+00,2024-08-25 03:41:17.000000+00
1832,8286,7883,NO_RESPONSE,manager,,"Deadline in 16.4h, status still RESOLVED_PENDING_REVIEW",,,true,2023-12-04 03:41:22.000000+00,true,2023-12-04 08:41:22.000000+00,2023-12-04 03:41:22.000000+00,2023-12-04 03:41:22.000000+00
1833,7506,7137,NO_RESPONSE,supervisor,,"Deadline in 10.0h, status still RESOLVED_PENDING_REVIEW",,,true,2023-03-06 04:25:22.000000+00,false,,2023-03-06 04:25:22.000000+00,2023-03-06 04:25:22.000000+00
1834,6582,6261,NO_RESPONSE,supervisor,,"Deadline in 24.9h, status still ASSIGNED",,,true,2025-04-19 15:12:01.000000+00,false,,2025-04-19 15:12:01.000000+00,2025-04-19 15:12:01.000000+00
1835,3552,3372,NO_RESPONSE,manager,,"Deadline in 10.7h, status still ASSIGNED",,,true,2024-09-01 15:59:58.000000+00,false,,2024-09-01 15:59:58.000000+00,2024-09-01 15:59:58.000000+00
1836,7232,6878,NO_RESPONSE,supervisor,,"Deadline in 24.7h, status still RESOLVED_PENDING_REVIEW",,,true,2025-01-14 11:16:04.000000+00,false,,2025-01-14 11:16:04.000000+00,2025-01-14 11:16:04.000000+00
1837,2891,2739,NO_RESPONSE,supervisor,,"Deadline in 13.0h, status still ASSIGNED",,,true,2023-12-13 21:18:01.000000+00,false,,2023-12-13 21:18:01.000000+00,2023-12-13 21:18:01.000000+00
1838,6159,5855,NO_RESPONSE,supervisor,,"Deadline in 18.5h, status still RESOLVED_PENDING_REVIEW",,,true,2023-05-03 20:14:10.000000+00,false,,2023-05-03 20:14:10.000000+00,2023-05-03 20:14:10.000000+00
1839,7958,7570,NO_RESPONSE,supervisor,,"Deadline in 22.3h, status still ASSIGNED",,,true,2025-11-29 10:11:31.000000+00,false,,2025-11-29 10:11:31.000000+00,2025-11-29 10:11:31.000000+00
1840,354,331,NO_RESPONSE,supervisor,,"Deadline in 17.3h, status still ASSIGNED",,,true,2023-02-27 00:48:01.000000+00,false,,2023-02-27 00:48:01.000000+00,2023-02-27 00:48:01.000000+00
1841,7715,7340,NO_RESPONSE,supervisor,,"Deadline in 15.1h, status still ASSIGNED",,,true,2024-11-17 17:14:51.000000+00,false,,2024-11-17 17:14:51.000000+00,2024-11-17 17:14:51.000000+00
1842,4704,4463,NO_RESPONSE,manager,,"Deadline in 33.6h, status still RESOLVED_PENDING_REVIEW",,,true,2025-04-26 07:05:40.000000+00,false,,2025-04-26 07:05:40.000000+00,2025-04-26 07:05:40.000000+00
1843,9410,8958,NO_RESPONSE,supervisor,,"Deadline in 7.0h, status still RESOLVED_PENDING_REVIEW",,,true,2023-04-28 08:16:32.000000+00,false,,2023-04-28 08:16:32.000000+00,2023-04-28 08:16:32.000000+00
1844,4029,3817,NO_RESPONSE,supervisor,,"Deadline in 29.4h, status still ASSIGNED",,,true,2022-01-19 15:48:36.000000+00,false,,2022-01-19 15:48:36.000000+00,2022-01-19 15:48:36.000000+00
1845,3307,3140,NO_RESPONSE,supervisor,,"Deadline in 17.5h, status still ASSIGNED",,,true,2023-05-07 16:30:28.000000+00,false,,2023-05-07 16:30:28.000000+00,2023-05-07 16:30:28.000000+00
1846,6676,6344,NO_RESPONSE,supervisor,,"Deadline in 9.1h, status still RESOLVED_PENDING_REVIEW",,,true,2024-07-06 07:30:27.000000+00,false,,2024-07-06 07:30:27.000000+00,2024-07-06 07:30:27.000000+00
1847,6992,6646,NO_RESPONSE,supervisor,,"Deadline in 23.2h, status still ASSIGNED",,,true,2022-04-27 12:09:03.000000+00,false,,2022-04-27 12:09:03.000000+00,2022-04-27 12:09:03.000000+00
1848,3837,3634,NO_RESPONSE,supervisor,,"Deadline in 28.8h, status still ASSIGNED",,,true,2022-06-24 13:47:55.000000+00,false,,2022-06-24 13:47:55.000000+00,2022-06-24 13:47:55.000000+00
1849,4646,4406,NO_RESPONSE,supervisor,,"Deadline in 16.7h, status still ASSIGNED",,,true,2025-02-17 07:17:57.000000+00,false,,2025-02-17 07:17:57.000000+00,2025-02-17 07:17:57.000000+00
1850,739,694,NO_RESPONSE,manager,,"Deadline in 18.4h, status still RESOLVED_PENDING_REVIEW",,,true,2022-04-28 21:03:47.000000+00,false,,2022-04-28 21:03:47.000000+00,2022-04-28 21:03:47.000000+00
1851,1751,1652,NO_RESPONSE,supervisor,,"Deadline in 16.6h, status still RESOLVED_PENDING_REVIEW",,,true,2025-01-17 08:27:28.000000+00,false,,2025-01-17 08:27:28.000000+00,2025-01-17 08:27:28.000000+00
1852,5966,5662,NO_RESPONSE,supervisor,,"Deadline in 28.1h, status still ASSIGNED",,,true,2025-01-10 03:25:21.000000+00,false,,2025-01-10 03:25:21.000000+00,2025-01-10 03:25:21.000000+00
1853,955,896,NO_RESPONSE,supervisor,,"Deadline in 12.4h, status still ASSIGNED",,,true,2022-02-16 04:37:35.000000+00,false,,2022-02-16 04:37:35.000000+00,2022-02-16 04:37:35.000000+00
1854,5876,5577,NO_RESPONSE,manager,,"Deadline in 20.1h, status still RESOLVED_PENDING_REVIEW",,,true,2023-05-28 09:05:55.000000+00,true,2023-05-28 14:05:55.000000+00,2023-05-28 09:05:55.000000+00,2023-05-28 09:05:55.000000+00
1855,6567,6244,NO_RESPONSE,manager,,"Deadline in 13.8h, status still ASSIGNED",,,true,2025-02-01 21:26:44.000000+00,false,,2025-02-01 21:26:44.000000+00,2025-02-01 21:26:44.000000+00
1856,3463,3290,NO_RESPONSE,supervisor,,"Deadline in 16.5h, status still RESOLVED_PENDING_REVIEW",,,true,2025-05-01 23:07:38.000000+00,false,,2025-05-01 23:07:38.000000+00,2025-05-01 23:07:38.000000+00
1857,6532,6208,NO_RESPONSE,supervisor,,"Deadline in 15.9h, status still RESOLVED_PENDING_REVIEW",,,true,2022-06-12 18:49:19.000000+00,false,,2022-06-12 18:49:19.000000+00,2022-06-12 18:49:19.000000+00
1858,4302,4071,NO_RESPONSE,supervisor,,"Deadline in 20.8h, status still RESOLVED_PENDING_REVIEW",,,true,2022-04-30 14:02:34.000000+00,false,,2022-04-30 14:02:34.000000+00,2022-04-30 14:02:34.000000+00
1859,4593,4351,NO_RESPONSE,manager,,"Deadline in 33.8h, status still RESOLVED_PENDING_REVIEW",,,true,2022-04-03 02:54:42.000000+00,false,,2022-04-03 02:54:42.000000+00,2022-04-03 02:54:42.000000+00
1860,6546,6222,NO_RESPONSE,supervisor,,"Deadline in 13.0h, status still RESOLVED_PENDING_REVIEW",,,true,2024-11-18 00:33:50.000000+00,false,,2024-11-18 00:33:50.000000+00,2024-11-18 00:33:50.000000+00
1861,8119,7723,NO_RESPONSE,manager,,"Deadline in 16.2h, status still ASSIGNED",,,true,2023-10-20 23:08:07.000000+00,false,,2023-10-20 23:08:07.000000+00,2023-10-20 23:08:07.000000+00
1862,1925,1816,NO_RESPONSE,supervisor,,"Deadline in 13.4h, status still ASSIGNED",,,true,2024-12-29 01:25:02.000000+00,false,,2024-12-29 01:25:02.000000+00,2024-12-29 01:25:02.000000+00
1863,8624,8201,NO_RESPONSE,supervisor,,"Deadline in 14.9h, status still RESOLVED_PENDING_REVIEW",,,true,2022-02-03 19:26:43.000000+00,false,,2022-02-03 19:26:43.000000+00,2022-02-03 19:26:43.000000+00
1864,6173,5869,NO_RESPONSE,manager,,"Deadline in 11.5h, status still ASSIGNED",,,true,2023-03-13 15:24:48.000000+00,false,,2023-03-13 15:24:48.000000+00,2023-03-13 15:24:48.000000+00
1865,9237,8794,NO_RESPONSE,supervisor,,"Deadline in 28.5h, status still ASSIGNED",,,true,2023-12-09 10:01:16.000000+00,true,2023-12-09 19:01:16.000000+00,2023-12-09 10:01:16.000000+00,2023-12-09 10:01:16.000000+00
1866,8112,7717,NO_RESPONSE,manager,,"Deadline in 27.5h, status still RESOLVED_PENDING_REVIEW",,,true,2023-12-10 14:01:56.000000+00,false,,2023-12-10 14:01:56.000000+00,2023-12-10 14:01:56.000000+00
1867,6182,5878,NO_RESPONSE,supervisor,,"Deadline in 29.2h, status still RESOLVED_PENDING_REVIEW",,,true,2023-01-27 11:18:17.000000+00,false,,2023-01-27 11:18:17.000000+00,2023-01-27 11:18:17.000000+00
1868,9345,8898,NO_RESPONSE,supervisor,,"Deadline in 26.4h, status still RESOLVED_PENDING_REVIEW",,,true,2022-06-21 02:02:39.000000+00,false,,2022-06-21 02:02:39.000000+00,2022-06-21 02:02:39.000000+00
1869,598,564,NO_RESPONSE,manager,,"Deadline in 5.8h, status still RESOLVED_PENDING_REVIEW",,,true,2023-01-15 02:45:54.000000+00,false,,2023-01-15 02:45:54.000000+00,2023-01-15 02:45:54.000000+00
1870,7402,7039,NO_RESPONSE,supervisor,,"Deadline in 6.0h, status still RESOLVED_PENDING_REVIEW",,,true,2025-02-18 06:04:08.000000+00,false,,2025-02-18 06:04:08.000000+00,2025-02-18 06:04:08.000000+00
1871,5240,4980,NO_RESPONSE,supervisor,,"Deadline in 29.4h, status still RESOLVED_PENDING_REVIEW",,,true,2023-03-27 02:39:03.000000+00,false,,2023-03-27 02:39:03.000000+00,2023-03-27 02:39:03.000000+00
1872,3442,3272,NO_RESPONSE,supervisor,,"Deadline in 21.5h, status still RESOLVED_PENDING_REVIEW",,,true,2024-06-25 05:14:03.000000+00,false,,2024-06-25 05:14:03.000000+00,2024-06-25 05:14:03.000000+00
1873,6689,6355,NO_RESPONSE,supervisor,,"Deadline in 25.8h, status still ASSIGNED",,,true,2025-08-11 06:17:46.000000+00,false,,2025-08-11 06:17:46.000000+00,2025-08-11 06:17:46.000000+00
1874,9686,9216,NO_RESPONSE,supervisor,,"Deadline in 29.5h, status still RESOLVED_PENDING_REVIEW",,,true,2022-03-24 09:51:53.000000+00,true,2022-03-24 13:51:53.000000+00,2022-03-24 09:51:53.000000+00,2022-03-24 09:51:53.000000+00
1875,8351,7946,NO_RESPONSE,supervisor,,"Deadline in 24.3h, status still ASSIGNED",,,true,2023-06-03 08:29:25.000000+00,false,,2023-06-03 08:29:25.000000+00,2023-06-03 08:29:25.000000+00
1876,4122,3906,NO_RESPONSE,supervisor,,"Deadline in 17.3h, status still RESOLVED_PENDING_REVIEW",,,true,2022-12-19 01:08:48.000000+00,false,,2022-12-19 01:08:48.000000+00,2022-12-19 01:08:48.000000+00
1877,7198,6848,NO_RESPONSE,supervisor,,"Deadline in 20.2h, status still RESOLVED_PENDING_REVIEW",,,true,2024-06-10 14:51:55.000000+00,false,,2024-06-10 14:51:55.000000+00,2024-06-10 14:51:55.000000+00
1878,671,638,NO_RESPONSE,supervisor,,"Deadline in 24.9h, status still RESOLVED_PENDING_REVIEW",,,true,2024-06-24 10:03:40.000000+00,false,,2024-06-24 10:03:40.000000+00,2024-06-24 10:03:40.000000+00
1879,4019,3807,NO_RESPONSE,manager,,"Deadline in 24.7h, status still RESOLVED_PENDING_REVIEW",,,true,2024-09-12 07:57:09.000000+00,false,,2024-09-12 07:57:09.000000+00,2024-09-12 07:57:09.000000+00
1880,7183,6834,NO_RESPONSE,manager,,"Deadline in 15.8h, status still RESOLVED_PENDING_REVIEW",,,true,2024-11-10 23:46:20.000000+00,false,,2024-11-10 23:46:20.000000+00,2024-11-10 23:46:20.000000+00
1881,9980,9503,NO_RESPONSE,supervisor,,"Deadline in 8.6h, status still RESOLVED_PENDING_REVIEW",,,true,2023-07-26 06:10:04.000000+00,false,,2023-07-26 06:10:04.000000+00,2023-07-26 06:10:04.000000+00
1882,7429,7067,NO_RESPONSE,manager,,"Deadline in 12.2h, status still RESOLVED_PENDING_REVIEW",,,true,2024-11-13 13:38:58.000000+00,false,,2024-11-13 13:38:58.000000+00,2024-11-13 13:38:58.000000+00
1883,7213,6862,NO_RESPONSE,supervisor,,"Deadline in 17.9h, status still RESOLVED_PENDING_REVIEW",,,true,2024-07-23 15:38:15.000000+00,false,,2024-07-23 15:38:15.000000+00,2024-07-23 15:38:15.000000+00
1884,6301,5989,NO_RESPONSE,manager,,"Deadline in 17.2h, status still RESOLVED_PENDING_REVIEW",,,true,2024-05-09 15:48:15.000000+00,true,2024-05-10 01:48:15.000000+00,2024-05-09 15:48:15.000000+00,2024-05-09 15:48:15.000000+00
1885,1886,1777,NO_RESPONSE,supervisor,,"Deadline in 31.6h, status still RESOLVED_PENDING_REVIEW",,,true,2022-06-03 04:39:08.000000+00,false,,2022-06-03 04:39:08.000000+00,2022-06-03 04:39:08.000000+00
1886,4895,4640,NO_RESPONSE,supervisor,,"Deadline in 4.6h, status still RESOLVED_PENDING_REVIEW",,,true,2024-04-03 10:38:22.000000+00,false,,2024-04-03 10:38:22.000000+00,2024-04-03 10:38:22.000000+00
1887,1621,1527,NO_RESPONSE,manager,,"Deadline in 10.9h, status still RESOLVED_PENDING_REVIEW",,,true,2022-01-25 03:59:02.000000+00,true,2022-01-25 13:59:02.000000+00,2022-01-25 03:59:02.000000+00,2022-01-25 03:59:02.000000+00
1888,1628,1534,NO_RESPONSE,supervisor,,"Deadline in 14.0h, status still ASSIGNED",,,true,2023-05-23 18:08:50.000000+00,true,2023-05-23 20:08:50.000000+00,2023-05-23 18:08:50.000000+00,2023-05-23 18:08:50.000000+00
1889,8206,7807,NO_RESPONSE,manager,,"Deadline in 7.2h, status still ASSIGNED",,,true,2023-04-14 03:51:32.000000+00,false,,2023-04-14 03:51:32.000000+00,2023-04-14 03:51:32.000000+00
1890,2399,2265,NO_RESPONSE,supervisor,,"Deadline in 17.6h, status still RESOLVED_PENDING_REVIEW",,,true,2024-08-07 23:15:12.000000+00,false,,2024-08-07 23:15:12.000000+00,2024-08-07 23:15:12.000000+00
1891,7035,6690,NO_RESPONSE,manager,,"Deadline in 14.3h, status still RESOLVED_PENDING_REVIEW",,,true,2023-10-06 17:59:40.000000+00,false,,2023-10-06 17:59:40.000000+00,2023-10-06 17:59:40.000000+00
1892,9551,9092,NO_RESPONSE,supervisor,,"Deadline in 31.7h, status still ASSIGNED",,,true,2023-10-08 05:15:23.000000+00,false,,2023-10-08 05:15:23.000000+00,2023-10-08 05:15:23.000000+00
1893,9323,8875,NO_RESPONSE,supervisor,,"Deadline in 11.7h, status still RESOLVED_PENDING_REVIEW",,,true,2024-03-19 02:10:51.000000+00,false,,2024-03-19 02:10:51.000000+00,2024-03-19 02:10:51.000000+00
1894,9488,9030,NO_RESPONSE,supervisor,,"Deadline in 23.9h, status still ASSIGNED",,,true,2023-10-27 13:35:24.000000+00,false,,2023-10-27 13:35:24.000000+00,2023-10-27 13:35:24.000000+00
1895,6530,6206,NO_RESPONSE,supervisor,,"Deadline in 9.0h, status still RESOLVED_PENDING_REVIEW",,,true,2024-01-28 04:05:13.000000+00,false,,2024-01-28 04:05:13.000000+00,2024-01-28 04:05:13.000000+00
